id	filename	md5	size	state
bab92766-5ac7-411c-b3b4-7073e17446ce	bab92766-5ac7-411c-b3b4-7073e17446ce/7f848e50-4cad-43a9-9d11-035b75de53bc.wxs.aliquot_ensemble_masked.maf.gz	b466191e755f6429ccaf60e543ac61b7	12856	validated
05d6577c-bee1-40dc-8efa-cffa2a0d8c00	05d6577c-bee1-40dc-8efa-cffa2a0d8c00/8adf2c41-2c5a-4f29-abb5-a30e0b22672f.targeted_sequencing.aliquot_ensemble_masked.maf.gz	a051a061fead089a9d41160337624bc1	3779	validated
95b16a67-de8e-45a9-b76a-d8f204f8ee1c	95b16a67-de8e-45a9-b76a-d8f204f8ee1c/1814fc36-6360-4f50-8606-21659f5539c8.wxs.aliquot_ensemble_masked.maf.gz	6bc1d8fabfda526418e6f37e15046d57	6965	validated
67d5512e-30e8-4b8b-a6fd-9ecbae83e7d4	67d5512e-30e8-4b8b-a6fd-9ecbae83e7d4/303c8343-899b-44b3-9730-5d235b138ea8.targeted_sequencing.aliquot_ensemble_masked.maf.gz	5051d7e5100b75a8646d86ac840fbfde	1160	validated
0c6c5a4a-65d1-4b49-99dc-7147560c70f7	0c6c5a4a-65d1-4b49-99dc-7147560c70f7/1d260971-579b-467f-9454-c9b30ac1a7c7.wxs.aliquot_ensemble_masked.maf.gz	e44f43b5dc17f1f73e1f8a0247fc4714	16972	validated
840d9e80-9511-4311-bd9f-bb7a3ae5668e	840d9e80-9511-4311-bd9f-bb7a3ae5668e/0204429e-b84b-42bb-a445-80e686346f51.targeted_sequencing.aliquot_ensemble_masked.maf.gz	156881b8a9dd9af592ee6fb90ed409b8	3085	validated
7e6b0a6d-15e7-45d4-8703-11568d0fa90b	7e6b0a6d-15e7-45d4-8703-11568d0fa90b/8447cbd5-1c66-4228-ae0b-7be2a3ed1615.targeted_sequencing.aliquot_ensemble_masked.maf.gz	a33dc5cb5e8fac96907b38dcea8e363b	2827	validated
04587e84-05b2-44fb-a98d-44e4ac65d690	04587e84-05b2-44fb-a98d-44e4ac65d690/01deeb05-13e4-4666-8e97-d7a93828bafd.targeted_sequencing.aliquot_ensemble_masked.maf.gz	e69bb1343443d3fd10007e2f83e722a2	3697	validated
6c72bc97-c239-405e-8c2d-7f43b1a393b6	6c72bc97-c239-405e-8c2d-7f43b1a393b6/a69ccff6-de78-4a4e-b20d-a44dcc21c245.wxs.aliquot_ensemble_masked.maf.gz	99a257ded7eb539bd3078faa3f9c7175	20376	validated
149c1c32-9954-4ebd-872a-fa7b604d665d	149c1c32-9954-4ebd-872a-fa7b604d665d/bf6f2ace-7f0b-4242-8b46-9fa865d62302.targeted_sequencing.aliquot_ensemble_masked.maf.gz	8b75e1b060a2050b82b00ad4b2f7cad4	6208	validated
60e9712c-4a39-4692-9dbc-6962a421b55d	60e9712c-4a39-4692-9dbc-6962a421b55d/d76e810e-4b23-4532-ba2b-39ead0bb76db.wxs.aliquot_ensemble_masked.maf.gz	0d516d6638aaf750dca5aaaed67dc8db	5535	validated
edeeb8fa-6347-4f3e-9de2-baddaf374a30	edeeb8fa-6347-4f3e-9de2-baddaf374a30/3e0e1890-d91e-4b3c-8abe-5bf972ea4a29.wxs.aliquot_ensemble_masked.maf.gz	b9106ebc4756d34b05f6f7736e36bee7	12121	validated
69d5fbda-c9be-4e9f-baa1-bfe77f348fe1	69d5fbda-c9be-4e9f-baa1-bfe77f348fe1/97d0f607-00ec-49e4-a172-266c5c4ce1c9.wxs.aliquot_ensemble_masked.maf.gz	6b6066617a5218e8b228d44be71628c1	10939	validated
d0183de8-cd3e-4f77-b9cc-b2ea63230a3b	d0183de8-cd3e-4f77-b9cc-b2ea63230a3b/a392584c-928a-4b06-98a5-26c51e825ced.targeted_sequencing.aliquot_ensemble_masked.maf.gz	1f289b7597208c82e02cd1ff608b9b48	2351	validated
852a1ccb-62e8-4309-831d-3a051fa54398	852a1ccb-62e8-4309-831d-3a051fa54398/48ed5c07-cee0-4599-8de8-353791feb96c.wxs.aliquot_ensemble_masked.maf.gz	932de95b1bd1f230bf168d6fdbb0d6ca	3843	validated
603f8e09-3dc6-4eaa-993e-561e59408209	603f8e09-3dc6-4eaa-993e-561e59408209/2b1d8d04-4caf-4f54-8179-9ebcd5dad22b.wxs.aliquot_ensemble_masked.maf.gz	80b663796b2e869be7161a99acdb12c8	11833	validated
88185fd8-6622-477d-9778-2e49888bb2fd	88185fd8-6622-477d-9778-2e49888bb2fd/ee7e5caa-fb4a-4c31-9a23-c9c08b2b8956.wxs.aliquot_ensemble_masked.maf.gz	99ffba0d9386dcd49de4cb8ca23c183b	8393	validated
35a69f1d-6c58-4028-af7f-c8cc784f0b95	35a69f1d-6c58-4028-af7f-c8cc784f0b95/d20a2e10-0532-415c-b29f-9d547b1289b1.wxs.aliquot_ensemble_masked.maf.gz	5f199ebd9111d6adc5badb7c2fb25036	11586	validated
f6559c54-672a-4977-8edf-52c39e119659	f6559c54-672a-4977-8edf-52c39e119659/31f4f95c-d466-44e8-859b-e005ebfff650.wxs.aliquot_ensemble_masked.maf.gz	3485d8f1d28274ad8e16bd8d02f02445	5462	validated
7f65e457-31a9-4f53-a1f9-a3e1b8053384	7f65e457-31a9-4f53-a1f9-a3e1b8053384/12043806-c9a8-4c68-96e4-3ab74928a6eb.wxs.aliquot_ensemble_masked.maf.gz	1a5941c29751003bea39bae382268c8b	6621	validated
ab5239dc-399b-43ae-9058-c73a43f2d72f	ab5239dc-399b-43ae-9058-c73a43f2d72f/3930514a-8a61-45d0-b471-2ce14c57990a.wxs.aliquot_ensemble_masked.maf.gz	de9b21704f22d4ca03a99ab4133eb75a	32531	validated
1fb810a2-2f5a-4bd0-a5b6-d931af1d25c1	1fb810a2-2f5a-4bd0-a5b6-d931af1d25c1/d713cefb-99b9-47ed-8ae5-cad6ed6ee99e.wxs.aliquot_ensemble_masked.maf.gz	20732eefbdd2a3849e9d5b874c52c442	9001	validated
3d9e1f54-0412-46b8-bbfd-b7ea68cd8190	3d9e1f54-0412-46b8-bbfd-b7ea68cd8190/a3c1bbfc-2c60-4a18-91b7-ae2d12a89294.wxs.aliquot_ensemble_masked.maf.gz	7c0a86ceb1e3250e8ef268024db6ab98	22843	validated
16211f19-371f-4828-b1a3-6f5873af0591	16211f19-371f-4828-b1a3-6f5873af0591/f80a2dc2-ddcb-4169-a7ad-fb23252b8cb8.wxs.aliquot_ensemble_masked.maf.gz	b655403aa3bab21026e4cb432f0d3ecb	10881	validated
b72e2026-e084-4189-ba73-74f83e944941	b72e2026-e084-4189-ba73-74f83e944941/6176fe74-11ce-4785-9606-2dc0d197dc1e.targeted_sequencing.aliquot_ensemble_masked.maf.gz	1ece106cec96b93731146cb4c9a5e969	4373	validated
0e0c5dd6-951f-49ce-b75f-e281dee4c255	0e0c5dd6-951f-49ce-b75f-e281dee4c255/d0781e98-a166-4a15-84a4-8a3dae3755d2.targeted_sequencing.aliquot_ensemble_masked.maf.gz	7c85de99ca1520db9252828f9c7d9daf	5778	validated
65046a71-1eb9-4b9f-bfd2-613e43fd4e8a	65046a71-1eb9-4b9f-bfd2-613e43fd4e8a/f32bfcad-7a35-454e-8bc7-f64f708b3d82.targeted_sequencing.aliquot_ensemble_masked.maf.gz	4a78f19b83c97a346530690baa266ec9	7686	validated
7e4b1a20-a086-45ad-ba71-c921de28ef59	7e4b1a20-a086-45ad-ba71-c921de28ef59/b08c7353-c0a9-41a7-a4e6-3ef3cf3a4aaf.wxs.aliquot_ensemble_masked.maf.gz	1b105d7fcefea2377b1320dc904a7621	7442	validated
