id	filename	md5	size	state
bba0ab91-3358-470f-8f07-711d0bf31716	bba0ab91-3358-470f-8f07-711d0bf31716/f4b74af2-26c6-4670-8a8a-5311d2b26648.wxs.aliquot_ensemble_masked.maf.gz	653847111b73bd6500e51ae71d9c4d07	5843	validated
c8001382-a678-4eef-ad62-e943c1df15d3	c8001382-a678-4eef-ad62-e943c1df15d3/bbf20edb-8d26-4ad7-b95e-95d65e863c26.wxs.aliquot_ensemble_masked.maf.gz	962340735b108f51966cac9cbf585957	5424	validated
d4871704-a979-40d9-8ad3-b51c5a1432dc	d4871704-a979-40d9-8ad3-b51c5a1432dc/62b709c2-8e1f-4b59-9d27-27f8ea32278b.wxs.aliquot_ensemble_masked.maf.gz	621d8f5082e4ec3e7c0c229e963e1c9c	2503	validated
20c3794e-e3c7-4a36-9144-26e5136ec991	20c3794e-e3c7-4a36-9144-26e5136ec991/990076ff-20b2-4978-b5a4-28e22a88f316.wxs.aliquot_ensemble_masked.maf.gz	22c11a56eff39569e3f3a761b488ade9	5433	validated
0398a262-dbb5-4ea7-a63e-dfeb8dac7a6c	0398a262-dbb5-4ea7-a63e-dfeb8dac7a6c/5c3133e7-287d-4c8d-96e1-bdae91a6c0e4.wxs.aliquot_ensemble_masked.maf.gz	f14590d30de7154943bf528da046c998	8190	validated
026ece04-6b6d-4742-bf1a-64ad17c1e6cd	026ece04-6b6d-4742-bf1a-64ad17c1e6cd/68453b42-90b0-4344-8ec1-6888ee75b594.wxs.aliquot_ensemble_masked.maf.gz	72d9be47c34bec60c74446b822973209	4394	validated
b3e1be30-94ea-4d9d-a1ae-6c521bdc66b0	b3e1be30-94ea-4d9d-a1ae-6c521bdc66b0/48b87bde-618f-43c0-a1cc-f0e84400ce78.wxs.aliquot_ensemble_masked.maf.gz	8bbc1c79a7d54e72ca65a51babb693cd	2305	validated
2cdd5d14-da0e-4a39-a54c-a1a058ccbe33	2cdd5d14-da0e-4a39-a54c-a1a058ccbe33/2d4521a8-5727-4af0-bd0c-088e73e84feb.wxs.aliquot_ensemble_masked.maf.gz	66056047fbc69be0545461f093f5e2fe	5936	validated
2fe9ca41-9614-4608-bf27-916a895f5735	2fe9ca41-9614-4608-bf27-916a895f5735/0d46cee2-7a7c-4090-b2f5-d8e575613b67.wxs.aliquot_ensemble_masked.maf.gz	2a7bd6c53f7fd786ab0e0d3b887edae4	4185	validated
c36b7103-d723-4ab5-b477-f18b4dda210d	c36b7103-d723-4ab5-b477-f18b4dda210d/801c5372-85df-41db-91ca-330723cf596e.wxs.aliquot_ensemble_masked.maf.gz	24b01e8f8485a3ababa268411d725ddb	7429	validated
